mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.7274475892384847,0.0947626988683414,0.05281837781270345,0.011858649098060422,0.1,6,1,200,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 200}",-1.8678853947593512,-1.7316694995335886,-1.8133646722073111,-1.8043065221667502,0.05597755555968819,2
1.0592968463897705,0.24512314261271081,0.053470452626546226,0.001382530311039481,0.1,6,1,400,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 400}",-1.9151514123861666,-1.755338472741737,-1.8429299168672761,-1.8378066006650597,0.06534386069672472,3
0.6135868231455485,0.17517647640296066,0.04450392723083496,0.0004499050610127962,0.1,6,3,200,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200}",-1.865145889520335,-1.7324005279189283,-1.8112079934257266,-1.8029181369549967,0.054509167711502333,1
1.0486461321512859,0.2431333107509534,0.05763872464497884,0.005391446167141229,0.1,6,3,400,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 400}",-1.9319706991412904,-1.7582403725944287,-1.8514012306853171,-1.8472041008070121,0.07098717496811811,5
1.0123809973398845,0.21442445299202692,0.04759685198465983,0.0016838835391164112,0.1,8,1,200,"{'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 200}",-1.9212825264315208,-1.7568847274202901,-1.850122696122138,-1.842763316657983,0.06731656274403458,4
1.83334485689799,0.36126058399198,0.06804768244425456,0.00652463745929255,0.1,8,1,400,"{'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 1, 'n_estimators': 400}",-1.9773814602162179,-1.7873986069355428,-1.8974302227272053,-1.8874034299596554,0.07788356080315956,7
0.9994867642720541,0.19143850750153885,0.049465338389078774,0.0035511866996919914,0.1,8,3,200,"{'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 200}",-1.9287682487491566,-1.7531171793948574,-1.8662055520905518,-1.8493636600781886,0.07269140956236064,6
1.7830774784088135,0.35692647227475915,0.05860122044881185,0.0017616491624484684,0.1,8,3,400,"{'learning_rate': 0.1, 'max_depth': 8, 'min_child_weight': 3, 'n_estimators': 400}",-1.9966989505343145,-1.7926638731568691,-1.9145123932188783,-1.9012917389700206,0.08381991598731534,8
